date,Tesla,Nvidia,Microsoft,Intel,Apple,Amazon
2020-07-13,99.80400085449219,10.02153205871582,199.5522003173828,52.220726013183594,93.03461456298828,155.1999969482422
2020-07-14,101.12000274658203,10.345290184020996,200.78570556640625,52.57732009887695,94.57417297363281,154.1999969482422
2020-07-15,103.06732940673828,10.196001052856445,200.48695373535156,52.621891021728516,95.22461700439453,150.44349670410156
2020-07-16,100.04266357421875,10.103779792785645,196.5165252685547,52.71995162963867,94.05286407470703,149.9949951171875
2020-07-17,100.05599975585938,10.170326232910156,195.5143280029297,53.48658752441406,93.86285400390625,148.09849548339844
2020-07-20,109.53333282470703,10.478632926940918,203.91770935058594,54.511741638183594,95.8409423828125,159.8419952392578
2020-07-21,104.55733489990234,10.296937942504883,201.1711883544922,54.110591888427734,94.5181655883789,156.9145050048828
2020-07-22,106.15533447265625,10.406853675842285,204.06227111816406,54.42259979248047,94.78365325927734,154.99549865722656
2020-07-23,100.87133026123047,10.098794937133789,195.1866455078125,53.843170166015625,90.46946716308594,149.32749938964844
2020-07-24,94.46666717529297,10.163349151611328,193.99163818359375,45.098106384277344,90.24534606933594,150.44549560546875
2020-07-27,102.63999938964844,10.389654159545898,196.44911193847656,44.1888313293457,92.38418579101562,152.760498046875
2020-07-28,98.43267059326172,10.184283256530762,194.685546875,43.89466094970703,90.86654663085938,150.01649475097656
2020-07-29,99.94066619873047,10.433520317077637,196.6514434814453,42.8516731262207,92.6082992553711,151.67649841308594
2020-07-30,99.16600036621094,10.581567764282227,196.4972686767578,42.780364990234375,93.7288818359375,152.593994140625
2020-07-31,95.38400268554688,10.582314491271973,197.56695556640625,42.548583984375,103.5412368774414,158.23399353027344
2020-08-03,99.0,10.976604461669922,208.67837524414062,43.056697845458984,106.15023040771484,155.59449768066406
2020-08-04,99.13333129882812,11.193441390991211,205.5463409423828,43.796600341796875,106.8591079711914,156.94149780273438
2020-08-05,99.00133514404297,11.252262115478516,205.20907592773438,43.609397888183594,107.2464370727539,160.25149536132812
2020-08-06,99.30533599853516,11.300861358642578,208.49526977539062,43.59144973754883,110.98818969726562,161.25
2020-08-07,96.84733581542969,11.165274620056152,204.76576232910156,43.10679244995117,108.46478271484375,158.3730010986328
2020-08-10,94.57133483886719,11.130882263183594,200.6893310546875,44.17481994628906,110.04130554199219,157.4080047607422
2020-08-11,91.6259994506836,10.816845893859863,195.99615478515625,43.250396728515625,106.76868438720703,154.0334930419922
2020-08-12,103.65066528320312,11.405291557312012,201.59521484375,44.14788818359375,110.31707000732422,158.11199951171875
2020-08-13,108.06666564941406,11.408034324645996,201.12298583984375,43.58247375488281,112.2694091796875,158.05099487304688
2020-08-14,110.04733276367188,11.528663635253906,201.31570434570312,43.87864685058594,112.16935729980469,157.4010009765625
2020-08-17,122.3759994506836,12.299302101135254,202.64564514160156,43.91454315185547,111.87651824951172,159.12049865722656
2020-08-18,125.80599975585938,12.223283767700195,203.8117218017578,43.66324996948242,112.80875396728516,165.62449645996094
2020-08-19,125.23533630371094,12.101408958435059,202.5751953125,43.376041412353516,112.9502944946289,163.0240020751953
2020-08-20,133.45533752441406,12.103899955749512,207.28939819335938,44.12994384765625,115.45661163330078,164.86849975585938
2020-08-21,136.6653289794922,12.644742965698242,205.7824249267578,44.22867202758789,121.4063720703125,164.23599243164062
2020-08-24,134.27999877929688,12.681381225585938,206.42962646484375,44.103023529052734,122.85842895507812,165.3730010986328
2020-08-25,134.8893280029297,12.711041450500488,209.11517333984375,44.3632926940918,121.85050964355469,167.32449340820312
2020-08-26,143.54466247558594,12.733968734741211,213.6361541748047,44.47098922729492,123.5075912475586,172.09249877929688
2020-08-27,149.25,12.58966064453125,218.88165283203125,44.336368560791016,122.03113555908203,170.0
2020-08-28,147.55999755859375,13.107574462890625,221.1325225830078,45.26079559326172,121.83345794677734,170.08999633789062
2020-08-31,166.10667419433594,13.333633422851562,217.86734008789062,45.72749710083008,125.96508026123047,172.54800415039062
2020-09-01,158.35000610351562,13.782889366149902,219.5482177734375,45.583885192871094,130.98260498046875,174.95599365234375
2020-09-02,149.1233367919922,14.306940078735352,223.7794189453125,46.89424133300781,128.26882934570312,176.57249450683594
2020-09-03,135.6666717529297,12.979609489440918,209.91700744628906,45.22488784790039,117.99951171875,168.39999389648438
2020-09-04,139.44000244140625,12.587693214416504,206.9706268310547,44.94667053222656,118.0776138305664,164.7310028076172
2020-09-08,110.06999969482422,11.880152702331543,195.77439880371094,43.89659118652344,110.13157653808594,157.49200439453125
2020-09-09,122.09333038330078,12.679939270019531,204.1111297607422,44.5338134765625,114.52436828613281,163.4304962158203
2020-09-10,123.77999877929688,12.277802467346191,198.3922882080078,43.94145965576172,110.78562927246094,158.7554931640625
2020-09-11,124.23999786376953,12.13095760345459,197.09786987304688,44.22867202758789,109.33113098144531,155.81100463867188
2020-09-14,139.8733367919922,12.83675479888916,198.4309539794922,44.345340728759766,112.61104583740234,155.14849853515625
2020-09-15,149.9199981689453,12.955177307128906,201.6864471435547,44.8748664855957,112.78678894042969,157.80650329589844
2020-09-16,147.25332641601562,12.47999095916748,198.08319091796875,45.20693588256836,109.45805358886719,153.90499877929688
2020-09-17,141.14332580566406,12.429133415222168,196.0159149169922,45.162071228027344,107.710693359375,150.43649291992188
2020-09-18,147.38333129882812,12.1556396484375,193.58151245117188,44.7761344909668,104.2940902709961,147.74549865722656
2020-09-21,149.79666137695312,12.482732772827148,195.65847778320312,44.623573303222656,107.4568862915039,148.02349853515625
2020-09-22,141.41000366210938,12.602903366088867,200.37265014648438,44.829994201660156,109.14566802978516,156.44949340820312
2020-09-23,126.78666687011719,12.09032154083252,193.7747039794922,43.81581497192383,104.56742095947266,149.9929962158203
2020-09-24,129.26333618164062,12.313952445983887,196.28639221191406,44.120975494384766,105.64120483398438,150.989501953125
2020-09-25,135.77999877929688,12.838252067565918,200.7591094970703,44.82101821899414,109.6044692993164,154.75650024414062
2020-09-28,140.39999389648438,12.99905776977539,202.3240203857422,46.15828323364258,112.22059631347656,158.70249938964844
2020-09-29,139.69000244140625,13.189281463623047,200.21807861328125,45.94287872314453,111.37133026123047,157.24400329589844
2020-09-30,143.00332641601562,13.493191719055176,203.1837615966797,46.472412109375,113.05033111572266,157.43649291992188
2020-10-01,149.3866729736328,13.576959609985352,205.24142456054688,46.8852653503418,114.00700378417969,161.06300354003906
2020-10-02,138.3633270263672,13.026229858398438,199.18443298339844,45.781341552734375,110.32682800292969,156.25
2020-10-05,141.89332580566406,13.604883193969727,203.2321014404297,46.39163589477539,113.72390747070312,159.9600067138672
2020-10-06,137.9933319091797,13.698622703552246,198.91395568847656,46.10443115234375,110.46350860595703,154.9980010986328
2020-10-07,141.76666259765625,13.925496101379395,202.70079040527344,47.271183013916016,112.3377456665039,159.7845001220703
2020-10-08,141.97332763671875,13.800590515136719,203.42530822753906,47.89944076538086,112.23036193847656,159.52749633789062
2020-10-09,144.6666717529297,13.724801063537598,208.4776153564453,47.40581512451172,114.18270874023438,164.33250427246094
2020-10-12,147.43333435058594,14.186771392822266,213.877685546875,48.357147216796875,121.43565368652344,172.14649963378906
2020-10-13,148.88333129882812,14.20896053314209,215.2880859375,48.31228256225586,118.21428680419922,172.18150329589844
2020-10-14,153.76666259765625,14.056384086608887,213.35597229003906,48.06098175048828,118.30213928222656,168.1855010986328
2020-10-15,149.6266632080078,13.931477546691895,212.19680786132812,48.33021926879883,117.8335952758789,166.9324951171875
2020-10-16,146.55667114257812,13.773415565490723,212.19680786132812,48.60845947265625,116.18384552001953,163.635498046875
2020-10-19,143.61000061035156,13.460531234741211,206.94161987304688,48.98541259765625,113.21630859375,160.36050415039062
2020-10-20,140.64666748046875,13.607873916625977,207.35699462890625,47.953285217285156,114.70983123779297,160.85049438476562
2020-10-21,140.8800048828125,13.487457275390625,207.50189208984375,48.0161018371582,114.0851058959961,159.2469940185547
2020-10-22,141.92999267578125,13.324158668518066,207.5888671875,48.37511444091797,112.99179077148438,158.82000732421875
2020-10-23,140.2100067138672,13.552777290344238,208.88331604003906,43.259376525878906,112.2987060546875,160.22000122070312
2020-10-26,140.0933380126953,13.10501480102539,202.94229125976562,41.931087493896484,112.30844116210938,160.3520050048828
2020-10-27,141.55999755859375,13.359808921813965,206.0045928955078,40.96177291870117,113.82151794433594,164.31649780273438
2020-10-28,135.33999633789062,12.592182159423828,195.793701171875,39.714263916015625,108.5501708984375,158.13900756835938
2020-10-29,136.94332885742188,12.988086700439453,197.76437377929688,39.5886116027832,112.57201385498047,160.55050659179688
2020-10-30,129.34666442871094,12.49944019317627,195.59085083007812,39.741180419921875,106.26595306396484,151.8074951171875
2020-11-02,133.50332641601562,12.546056747436523,195.45558166503906,39.90273666381836,106.17810821533203,150.2239990234375
2020-11-03,141.3000030517578,12.983600616455078,199.41632080078125,40.25275802612305,107.80831909179688,152.42050170898438
2020-11-04,140.32666015625,13.756214141845703,209.03787231445312,41.015625,112.21082305908203,162.05799865722656
2020-11-05,146.02999877929688,14.120956420898438,215.70343017578125,41.295867919921875,116.19361877441406,166.10000610351562
2020-11-06,143.31666564941406,14.521843910217285,216.1188507080078,41.03370666503906,116.06161499023438,165.56849670410156
2020-11-09,140.4199981689453,13.593164443969727,210.96995544433594,41.22354507446289,113.74408721923828,157.18699645996094
2020-11-10,136.7866668701172,12.73478889465332,203.84066772460938,41.078914642333984,113.40182495117188,151.75100708007812
2020-11-11,139.0433349609375,13.381000518798828,209.19244384765625,41.90156936645508,116.8438949584961,156.8695068359375
2020-11-12,137.25332641601562,13.419644355773926,208.12013244628906,40.63594055175781,116.57010650634766,155.51400756835938
2020-11-13,136.1666717529297,13.260334014892578,209.15383911132812,41.096988677978516,116.61898040771484,156.4405059814453
2020-11-16,136.02999877929688,13.47797966003418,209.849365234375,41.75692367553711,117.63597106933594,156.55299377441406
2020-11-17,147.20333862304688,13.385237693786621,207.17347717285156,41.160274505615234,116.74610900878906,156.7830047607422
2020-11-18,162.2133331298828,13.391721725463867,204.44215393066406,40.735382080078125,115.41622924804688,155.2729949951172
2020-11-19,166.42333984375,13.403190612792969,205.739990234375,41.241634368896484,116.0127182006836,155.8509979248047
2020-11-20,163.20333862304688,13.051661491394043,203.7738494873047,41.03370666503906,114.74149322509766,154.97000122070312
